GLCM_contrast,GLCM_correlation,GLCM_energy,GLCM_homogeneity,GLCM_ASM,GLCM_dissimilarity,lesion_id,image_type
112.61221304211989,0.8974883341032,0.020633735103539778,0.13437447925776944,0.00042959626269294175,7.899198731499496,ISIC_8598339,clinical: close-up
21.438783814391044,0.8702795257522954,0.057325559263209924,0.3345544286534265,0.0033995086717551397,2.9426802772888117,ISIC_8870441,dermoscopic
56.57031771635559,0.8973568418213763,0.03452502542119009,0.2450473263660786,0.001236324402071093,4.992143011273506,ISIC_8431081,clinical: close-up
38.30205223576827,0.9177846245784179,0.0357624839031039,0.26003948894010026,0.0013418355091249776,4.116755585802465,ISIC_2768555,dermoscopic
48.13844581086587,0.9576217309148469,0.034852583426037996,0.28802477951381517,0.0012611954844393674,4.322493399120152,ISIC_0402893,clinical: close-up
71.6149346950204,0.9799140169365465,0.02520770284335137,0.24778976349616733,0.0006568163876744275,5.417367064283032,ISIC_5203599,dermoscopic
97.78734579618465,0.7299701131614946,0.029812546042655323,0.16909230612424545,0.0009082375966225337,6.973965741429577,ISIC_2944762,clinical: close-up
21.158092039648345,0.9540557310021892,0.041429204909143966,0.32565564394294444,0.0017826518943019687,3.121591561436917,ISIC_1347581,dermoscopic
60.57019033913884,0.7279049635087299,0.0440429605869865,0.19166106419930315,0.001970449598487802,5.544471018324057,ISIC_5462275,clinical: close-up
24.18434795668905,0.9614840597966802,0.05529545156460088,0.4446686099584647,0.003217534699561714,2.5610569146834816,ISIC_6993481,dermoscopic
54.15795644505394,0.9177408561119041,0.03838849790112179,0.2418934452555858,0.0015110778890691581,4.740108731903335,ISIC_1006010,clinical: close-up
56.70049273026057,0.9667828444546132,0.03470221969911796,0.30508425938557154,0.001249964329304594,4.140257119744447,ISIC_3881896,dermoscopic
95.32884327395949,0.7640573209646003,0.027274599277684736,0.15184994635283902,0.000762263707306881,7.151986167448974,ISIC_8429141,clinical: close-up
19.23330103768999,0.9572074185320867,0.05114901955715941,0.40250357721903796,0.0027338429319649755,2.3834694497142475,ISIC_1874410,dermoscopic
26.80898192405519,0.9731554218615664,0.032738923624778135,0.2941944016613855,0.0011023766996735328,3.5190001177979084,ISIC_4499437,clinical: close-up
20.067426592829122,0.9938244076211551,0.03610921228751992,0.3437172755659908,0.0013627945971290837,2.9620185719770387,ISIC_3704603,dermoscopic
190.66407174182723,0.6671799496017111,0.025274903158331117,0.12006424668304082,0.000652413017522036,9.79729320931388,ISIC_5047383,clinical: close-up
35.75861050762053,0.9638695189381865,0.04173569315609499,0.28142508737246485,0.00178535097144137,3.7697538374275363,ISIC_6046943,dermoscopic
651.243275378484,0.7946872355749236,0.012184664589923483,0.08622294191488539,0.00015074660235323754,17.655613914044626,ISIC_2308076,clinical: close-up
87.58237941325193,0.9686658301152206,0.02208066758799343,0.23236489727262177,0.0005140556116814003,5.978390788166721,ISIC_0433706,dermoscopic
99.93677873697588,0.9200069138733239,0.02433991091628197,0.18652306092835816,0.0006102746005069675,6.673018358883982,ISIC_4030094,clinical: close-up
20.67657960580348,0.904192262332748,0.06588859430791773,0.41937948872960923,0.004525997872009957,2.4286807109448953,ISIC_8463837,dermoscopic
102.16449964922064,0.846532824313313,0.025368945810471073,0.17823794143908397,0.0006608386180014985,6.852843118666606,ISIC_7081965,clinical: close-up
30.553161163117295,0.916338065610124,0.047146677407585304,0.34255991484709764,0.002319499754234806,3.054838522304507,ISIC_4345756,dermoscopic
87.01792380187,0.8412629494727494,0.035820429076757754,0.23416662918091813,0.0013347083442244894,5.441463788245176,ISIC_9191957,clinical: close-up
33.61731742315441,0.8648508310094334,0.053586319281773924,0.34330567122962696,0.0029989552652852584,3.247809325418951,ISIC_8370666,dermoscopic
147.6241572026158,0.768939784162295,0.024867011238656683,0.15527301523217416,0.0006321128963334732,8.369397984945264,ISIC_9047853,clinical: close-up
66.74734190320753,0.9039054488530853,0.02749524607945944,0.20591162552765463,0.0007842754944679132,5.483773767990292,ISIC_1230865,dermoscopic
48.47702158525336,0.8871700671325122,0.0335757225055983,0.215894557477154,0.0011479001891992102,4.936476016190236,ISIC_3272276,clinical: close-up
19.418438819217823,0.9415052327930127,0.05429073140366398,0.41511355945206546,0.003083915392856734,2.2859565679466267,ISIC_0323748,dermoscopic
48.232976291742595,0.929936862010388,0.04935623455449863,0.22072552703155282,0.002482367525830964,4.72996955387896,ISIC_0447190,clinical: close-up
26.00799973382858,0.9947957663100291,0.06628381831399147,0.3615929300944036,0.004541004558383301,3.0754765082083124,ISIC_4980158,dermoscopic
36.19364055471518,0.8572153115352726,0.04039749605435281,0.2322473584304173,0.001667124251826591,4.326805495163254,ISIC_1644500,clinical: close-up
4.572808913636391,0.9894279124204672,0.08049946161367007,0.5325263604749954,0.006854373669612949,1.4096679182598146,ISIC_4932148,dermoscopic
35.26512880724652,0.8852170434767767,0.059303088429725155,0.24785640371011317,0.0035673358921309967,4.114500630675467,ISIC_0512596,clinical: close-up
43.592541389430316,0.9848651908194195,0.040280381770537256,0.2963745594209871,0.001682369083025546,4.1012314013629725,ISIC_8015399,dermoscopic
104.02760229199363,0.8856103803832681,0.027448539798019107,0.21449235774461703,0.0007799707409431576,6.370990326927031,ISIC_1889858,clinical: close-up
27.866605777318863,0.9674949736628408,0.05345845506484809,0.3342448413714201,0.0029882684298070503,3.2370681060580893,ISIC_3175755,dermoscopic
146.18441434697596,0.5984721530101405,0.02793088398230618,0.13436735634844324,0.0007941944138300321,8.52616622197743,ISIC_6171480,clinical: close-up
80.85787063139928,0.8621022761187471,0.03747818571224913,0.25874707895617227,0.001458010119861212,4.564922709260466,ISIC_3175480,dermoscopic
51.588040853644664,0.8185983151105122,0.038859627008120394,0.24106201800217875,0.0015635299402337272,4.866822466618641,ISIC_2511643,clinical: close-up
16.720402301377245,0.9579049439452945,0.05309611865636606,0.40203860605222747,0.0029268030674205673,2.2857291017054706,ISIC_5344273,dermoscopic
141.85952153518795,0.8387921792825429,0.022645652684738556,0.160346327775562,0.0005309073868238642,8.065831448725744,ISIC_2453811,clinical: close-up
16.54460494893588,0.8917064947869754,0.06485520180127784,0.3843603854511853,0.004422033561501704,2.4615239291232256,ISIC_0813000,dermoscopic
273.46824311509914,0.8026182214924363,0.015961195433180135,0.10181907900303827,0.0002599158043101644,11.78420039472467,ISIC_5100065,clinical: close-up
67.03835842389108,0.9164512144808404,0.030707148789150106,0.23241085493948488,0.0009866833686809939,5.01069650919065,ISIC_9206660,dermoscopic
80.18529581864128,0.9024050308258181,0.02639421825207223,0.20674888862748356,0.0007243441751341499,5.996208759517953,ISIC_8453550,clinical: close-up
32.65415456989022,0.9531737184404311,0.03588270413673067,0.3087514918710011,0.001358183273458152,3.597496758285328,ISIC_7606142,dermoscopic
32.10721170848339,0.9823417269232513,0.030583844674581945,0.3062793553295997,0.0009585790438236306,3.789270665374874,ISIC_4305600,clinical: close-up
29.17490011602605,0.9706133353628089,0.047358947460374334,0.42083469685481195,0.002337482283372582,2.8825174518628245,ISIC_2473856,dermoscopic
39.29703130423783,0.9534018386580798,0.0735019125710215,0.2886918710257829,0.005469244850045445,3.807548790492527,ISIC_5016123,clinical: close-up
52.8732194097256,0.9885379627918288,0.0281388691315253,0.25673835519530114,0.0008215268134255226,4.875636764726075,ISIC_8736820,dermoscopic
139.17576624072603,0.8318418789085801,0.025325367455458065,0.1600792889777231,0.0006571092542661016,7.846804022099364,ISIC_3313109,clinical: close-up
43.731956080023885,0.9263757931579906,0.030699004744569477,0.22776231031835378,0.0009821706891449506,4.6790818540096994,ISIC_9131247,dermoscopic
98.02419262044701,0.7876204769737788,0.02510510340972441,0.1409072957518617,0.0006390548718102351,7.394299674915406,ISIC_5596458,clinical: close-up
37.866032463345284,0.9477625093804635,0.030874532099525422,0.24636124846931692,0.0009980204326492934,4.3150873750322045,ISIC_9542991,dermoscopic
82.225449999674,0.8594407333936531,0.0303496676274131,0.2265405275555147,0.000975375907493162,5.822716690853604,ISIC_2084498,clinical: close-up
22.709428279675773,0.9752844323882434,0.034919645841031056,0.34004170717293003,0.0012790534062236587,3.0006725029204198,ISIC_3945160,dermoscopic
188.65250978732197,0.789439213736897,0.02029689539073986,0.12383607767920017,0.000420666106600726,9.575123508370583,ISIC_6479651,clinical: close-up
151.6006979904836,0.904011534594261,0.02392641083898184,0.2266016872375911,0.0005979928423055492,6.1365133050150495,ISIC_0856370,dermoscopic
153.9264098812466,0.8411669865664902,0.022451746055322932,0.1651954700833966,0.0005187340859802892,7.893108165827676,ISIC_7184100,clinical: close-up
30.516423261823093,0.9571319548458622,0.034172011799905457,0.29711578603447814,0.0012223076801446441,3.485788191463715,ISIC_7507858,dermoscopic
136.37280248393628,0.776716507719692,0.022939038278082902,0.13454867803538048,0.0005367717261221004,8.461650646555276,ISIC_5364143,clinical: close-up
14.194150358798773,0.9190784929876955,0.05948429315779169,0.357883572640822,0.0036640436845602575,2.6017434172436538,ISIC_5597650,dermoscopic
62.39920642241216,0.7833508505926745,0.0385485470939297,0.1914750073291311,0.0015096798909619276,5.651438582428774,ISIC_4065657,clinical: close-up
31.884218001458944,0.9347491900850095,0.04713641999530812,0.3313414443929979,0.00231353085327189,3.4382935546066853,ISIC_5144687,dermoscopic
93.6990245666215,0.8929534379242745,0.027609928137374232,0.21867982389319804,0.0008040956642488868,6.206964294316133,ISIC_0603409,clinical: close-up
37.86344320282269,0.8765020109589655,0.040169845018190646,0.26290128708974647,0.0016719477631955036,4.053918429808429,ISIC_3480084,dermoscopic
83.18578255919073,0.7977192971002202,0.027437366444736665,0.157525929407729,0.0007664567185976834,6.7251863976674,ISIC_1140407,clinical: close-up
31.933593003334348,0.9828463995367988,0.02617023276370423,0.2737287479723845,0.0007129996390434052,3.689384268502522,ISIC_5350161,dermoscopic
118.12293266523353,0.9494100024977746,0.02465575063219348,0.20639765285747072,0.0006324526366963271,6.714256881383709,ISIC_6364449,clinical: close-up
383.42053358159257,0.897676561087755,0.023293705807692498,0.1873463512911808,0.0005663180464834642,11.276156050461147,ISIC_0107067,dermoscopic
78.72868548141592,0.7772326233200183,0.03066888665628248,0.17762565261610153,0.000951439834300235,6.293578149160775,ISIC_4357109,clinical: close-up
10.049984735213975,0.9737496156746701,0.07860698954847857,0.4233392868549592,0.006448523194512719,2.0988088149062936,ISIC_7778161,dermoscopic
286.91480514311746,0.7350832515008756,0.016398640059402992,0.0984993511453522,0.0002707304093387153,12.23944911803919,ISIC_9379796,clinical: close-up
144.51128357426936,0.8799179859630996,0.023102872097578206,0.18350364013775702,0.0005531413410582298,7.614807021371635,ISIC_3874242,dermoscopic
60.88759733638142,0.9838361054784869,0.026638541981893072,0.3086544980035193,0.0007509591355596585,4.382569816348653,ISIC_9963933,clinical: close-up
29.722108427432897,0.9461715616621992,0.040428018148269636,0.3271022707899308,0.0017129723418588853,3.3382578550079285,ISIC_3627294,dermoscopic
188.4351912281418,0.7794490122388504,0.023454792249153724,0.14502252149757758,0.0005712314331243682,9.224397707296827,ISIC_8537605,clinical: close-up
39.01236268552771,0.9588163934633037,0.03467664767690211,0.3134206051218091,0.0012688638993596168,3.651366976282443,ISIC_9954496,dermoscopic
301.07219114798846,0.8570389069987249,0.018471786906024346,0.14035857744810804,0.0003476611752504238,11.138840757547337,ISIC_3234625,clinical: close-up
41.49000378300897,0.95591821062535,0.03531673357415474,0.32999751849124287,0.0013083870653431355,3.580296684316966,ISIC_3783885,dermoscopic
54.30497649338262,0.7680101253391127,0.03679813113959692,0.19826246296944772,0.001389105724854169,5.322343296178103,ISIC_3483575,clinical: close-up
9.297638740870616,0.9557003084333321,0.06497338443483887,0.4593281760793828,0.004435332909524183,1.886495131820601,ISIC_0933237,dermoscopic
44.84193269184558,0.8108996538189565,0.04335196636256439,0.2519838416196297,0.0019171429516038876,4.559375086831688,ISIC_2076601,clinical: close-up
27.52241363181294,0.9785695245443055,0.04430825157233962,0.3491548541574412,0.0020378666044091865,3.0700516051808346,ISIC_6558326,dermoscopic
262.86735016113226,0.7259925429416532,0.023544077502718534,0.1556940075802764,0.0005671002674448554,9.78832769408067,ISIC_9257390,clinical: close-up
133.5804179927848,0.7292662737043889,0.05229833623991025,0.34248730989459014,0.002881974247290593,4.889528257965334,ISIC_3818927,dermoscopic
49.70059482262915,0.885630166683011,0.0479906880724816,0.21338321594506285,0.002325967013691713,4.856900650961407,ISIC_4879615,clinical: close-up
29.423673658609527,0.9689496194427863,0.040181588936193384,0.31748612614639066,0.0016639024320708115,3.4832503078989157,ISIC_8804250,dermoscopic
134.8607931091797,0.8685370298928823,0.021156165177784667,0.14751559977103654,0.0004570990152250244,8.073684213344334,ISIC_8176738,clinical: close-up
12.377809608327674,0.9808823633640467,0.04759810441107803,0.44293587883699415,0.0023670807445426954,2.116978909843706,ISIC_0454029,dermoscopic
125.50952816204449,0.8397264275097864,0.03777836310228366,0.2757611984011173,0.0014837106821940823,6.191078538063224,ISIC_7405877,clinical: close-up
13.439495501639799,0.9800399327659269,0.04575612678344445,0.43984222513082716,0.002214309152771239,2.254136737374761,ISIC_6391693,dermoscopic
283.0801542275178,0.7831161939634462,0.017029820744896743,0.1196214846514216,0.0002973365805065301,11.316558332969164,ISIC_5554902,clinical: close-up
241.95302333404462,0.9027701090595436,0.026496303138374325,0.24071047244593538,0.0007374076307352777,7.892574492692397,ISIC_9742404,dermoscopic
45.90482441690384,0.9087841140578264,0.034299035683042434,0.27500720879010215,0.0012229600857319202,4.441752083963732,ISIC_5683123,clinical: close-up
14.450871974536922,0.934902186597414,0.060253179934017624,0.3899539263965852,0.003791064165064646,2.403361828775827,ISIC_8483047,dermoscopic
84.48624446585711,0.9050774311750424,0.034439008400976905,0.23667750841968735,0.001218808303003862,5.077601497541566,ISIC_1660394,clinical: close-up
46.4397991314463,0.9818905193826493,0.03411414673100294,0.34153756141132874,0.00121574243094934,3.509996112660121,ISIC_0124081,dermoscopic
65.19667310121211,0.8506927097579801,0.03170690801685227,0.21230859282957373,0.0010541164968817136,5.593885173797266,ISIC_8019995,clinical: close-up
30.23575844277144,0.9568400334526701,0.03621274237633665,0.2947803284101169,0.001366748985644016,3.606118101971583,ISIC_6946678,dermoscopic
81.42092762515203,0.9253856494672826,0.028380287914736433,0.19762457029813033,0.000828717950744262,5.988970395385671,ISIC_9627993,clinical: close-up
29.201521283997195,0.9520094012948487,0.0337501749399243,0.27170315257838074,0.0011918745017041863,3.7719517640412104,ISIC_8494727,dermoscopic
135.392196308175,0.7409543255977522,0.026938733550445296,0.16683697949089962,0.000751209270174785,7.74006294563015,ISIC_0729799,clinical: close-up
35.17278908326184,0.9240547778333165,0.041810049592337854,0.32970236557015314,0.0018396837256786432,3.330792269014502,ISIC_8954124,dermoscopic
70.17082774921363,0.9278888290582238,0.026244575562770156,0.21982635792008123,0.0007119840977710591,5.745630432716845,ISIC_3845463,clinical: close-up
25.703803401687413,0.911444798412072,0.05333837685191064,0.3272280318592183,0.002949474880304963,2.9973449204050433,ISIC_2556147,dermoscopic
77.74088739728876,0.8152685801782026,0.0320059519260073,0.19620034737146774,0.001054029823197352,5.9552573474707495,ISIC_1090102,clinical: close-up
22.288752222977248,0.9553317818162359,0.04208463166203096,0.3376555254943793,0.0018504639716301497,2.887841126418111,ISIC_0490468,dermoscopic
89.08397577494038,0.9091953046204498,0.02682604888104875,0.2014925663900057,0.0007430869400128559,5.999931079567664,ISIC_5817638,clinical: close-up
77.43552767632191,0.9697708743717491,0.02583466725353103,0.2714092884600047,0.0007009985457649866,4.9017213669931765,ISIC_4742339,dermoscopic
502.4144033911018,0.6915087590360723,0.016736823019873896,0.07944591374441028,0.00028547038228280645,15.778373530342257,ISIC_1223850,clinical: close-up
60.51007501578541,0.9909571926923607,0.03165100221597513,0.2389378265314179,0.0010400138243841285,5.046019837004275,ISIC_5412550,dermoscopic
58.6917985534054,0.815388426748088,0.03530878423650128,0.20604787292463178,0.0012961939595462523,5.412017364072391,ISIC_5696217,clinical: close-up
6.407092108834363,0.9770343192433198,0.07695703312129175,0.4891385401420177,0.006269352360467051,1.6594550107716126,ISIC_7733305,dermoscopic
199.6691208592666,0.8468013838561487,0.020342608833619127,0.12901879488708348,0.00041819901586447023,9.61251695084765,ISIC_8788500,clinical: close-up
107.40847458135117,0.9720962971314536,0.02019090554652672,0.2282366392625308,0.00042894808140494367,5.945612676104511,ISIC_5951892,dermoscopic
173.36948038555155,0.704434891149598,0.023292133632055484,0.13131527753401367,0.000555555081295317,9.225702011370194,ISIC_5232497,clinical: close-up
33.39733282153748,0.9212569615126173,0.03608789184885219,0.2620907278804075,0.0013687426603910303,4.008778242386238,ISIC_4749092,dermoscopic
161.5268405987383,0.9578014089298522,0.019490466368989018,0.15581267062336454,0.00038976653727395985,8.230144626182893,ISIC_5667513,clinical: close-up
38.37417653951407,0.9492673944600613,0.03333968443603424,0.28311437568299896,0.0011782322636545287,3.997836154712815,ISIC_0866079,dermoscopic
67.32027866573954,0.9365048571022712,0.027805692389081704,0.2546496753789235,0.0008084611755951023,5.158742981571364,ISIC_7335701,clinical: close-up
68.23183770906076,0.9424568500227588,0.030994680482667684,0.23467110037230232,0.0010079332137137148,5.065163489994604,ISIC_4135497,dermoscopic
152.84350719308821,0.7188711867533514,0.02699108244197329,0.16498236761157578,0.0007542572005236943,8.129306336992425,ISIC_8365952,clinical: close-up
38.30205060479677,0.859296381644509,0.04355557688318403,0.26939053880540803,0.0019491616117914825,3.9775015890658705,ISIC_9508636,dermoscopic
298.2714085730209,0.8834659159133569,0.0155717313199752,0.12630993131902815,0.00024979710517854427,11.354228749281544,ISIC_4783176,clinical: close-up
268.33129795169526,0.8655838246781827,0.018429842537347006,0.16947058772902468,0.00035480312589099137,9.399223596870513,ISIC_0881081,dermoscopic
173.35412582447145,0.7933064910554788,0.025501035783747922,0.15326508351796178,0.0006703770846506803,8.566554780012913,ISIC_6163759,clinical: close-up
97.29560731530485,0.9804340933352899,0.025082741996988664,0.2067305531347434,0.0006591785325304819,6.244847269550479,ISIC_9704524,dermoscopic
127.89233837824361,0.8690821303175215,0.024677439672992362,0.18069954984599002,0.0006343500377863285,7.503059646747469,ISIC_3015060,clinical: close-up
37.74130806135161,0.9744312702313261,0.029942816101638566,0.31488927841128206,0.0009375949299965805,3.672121310075326,ISIC_5381727,dermoscopic
25.164691257567195,0.9118425627618283,0.04460954484984827,0.3090909843282357,0.0020630157984250714,3.410403024631187,ISIC_4140673,clinical: close-up
7.921090403768257,0.8644189713048442,0.10648212815312075,0.5301584326163719,0.011849632492428803,1.471829524024946,ISIC_0215803,dermoscopic
46.030044812285304,0.995112633445615,0.057500412330335614,0.3337803856920925,0.003324501515375396,4.12939395051034,ISIC_4222996,clinical: close-up
29.78570126678275,0.9925256867693896,0.025622323088794936,0.36359359981126116,0.0006973324221236596,3.0958510850477765,ISIC_7085591,dermoscopic
244.37757177260042,0.8547769414861949,0.021768237111490795,0.15437103354285442,0.0004829982738785465,9.49000322005934,ISIC_3701587,clinical: close-up
63.43959406439516,0.9847843319184381,0.04626184527212294,0.33997102060794054,0.002225493690359357,3.8581791170617126,ISIC_8667960,dermoscopic
38.178959373565796,0.8592586977441719,0.04159419255439372,0.27425942660569846,0.0017973681629411588,4.154408957899579,ISIC_9584532,clinical: close-up
20.723968980509913,0.995585716232719,0.0668169970364642,0.47064125659699285,0.004525286990625102,2.249907261554322,ISIC_5006235,dermoscopic
68.27380707408807,0.7200613633198749,0.036621537492577634,0.1999907964082284,0.0013847822104190593,5.752879025798166,ISIC_2877846,clinical: close-up
29.476512535668743,0.8275700189120115,0.053952470889599376,0.2936271376342046,0.0030101286989617816,3.3900349123579527,ISIC_3993701,dermoscopic
275.4523983295157,0.7967190306711633,0.020627556769386508,0.10956296869803021,0.0004308900897217246,11.428825360061031,ISIC_6748961,clinical: close-up
26.807241501151044,0.988585397147952,0.03610617515763025,0.3238835943966027,0.001363031275762853,3.301561126619419,ISIC_8918247,dermoscopic
108.72468355955841,0.9909588759656526,0.0810434184916654,0.4530335893582554,0.006616829703502074,4.396591689304984,ISIC_0226793,clinical: close-up
12.001823715355144,0.9883877802779238,0.04195326154714899,0.42913819758482274,0.0018435671398848667,2.2375427490942434,ISIC_0872036,dermoscopic
168.47770544402064,0.7691417912649802,0.021139850652916476,0.123514861969697,0.0004575384609192459,9.352903313975231,ISIC_4961582,clinical: close-up
59.11241894513548,0.9135867698472332,0.03392383304378994,0.26606196316866154,0.0012014025583606323,4.459960293048759,ISIC_9055556,dermoscopic
100.5203050947461,0.8769289376681025,0.021731818205317378,0.14845623188335746,0.00048206186253316646,7.339171189322291,ISIC_6465036,clinical: close-up
106.61416486316723,0.882764251666793,0.023048405793859108,0.17047130073609118,0.0005491965202267286,7.005090317628951,ISIC_4829038,dermoscopic
124.98538736113295,0.7597617740599846,0.0254925382686213,0.134715684081781,0.0006629056889541183,8.158907363672183,ISIC_0560217,clinical: close-up
49.099519979375636,0.9506359011761245,0.028598177916036416,0.22871339960486023,0.0008624113996180843,4.846349187399449,ISIC_2799124,dermoscopic
193.50268344028348,0.9504236709091577,0.014365680570300248,0.12264020093180943,0.00021044303605173423,9.880349095778609,ISIC_1432476,clinical: close-up
116.68894549835339,0.9366644397764903,0.021165045086923462,0.18897707784874798,0.0004672661420453807,6.632106606599167,ISIC_4761686,dermoscopic
73.88082545328332,0.9297426492278396,0.02579271220316272,0.21194737483686543,0.0006915919032503088,5.788362521951844,ISIC_2019971,clinical: close-up
6.673148201501626,0.9422154514425573,0.08670351463534809,0.47537343387289305,0.007866321879162292,1.686568962142239,ISIC_3408779,dermoscopic
97.68129419497905,0.8505497298706554,0.02631988080836305,0.19862740884057717,0.0007209822650400046,6.669426548896226,ISIC_5748990,clinical: close-up
54.48532365302393,0.9169924185583267,0.03316515547550111,0.25681795930646545,0.0011490139723299324,4.496192681393382,ISIC_6900958,dermoscopic
94.16243951973274,0.8236605113415679,0.030762312065142156,0.2131201970687957,0.0009758649177141424,6.074349389781016,ISIC_1320739,clinical: close-up
19.071963467848118,0.9291012667694895,0.06449248588230115,0.44438751068755805,0.004369918498264777,2.247763554803028,ISIC_1176025,dermoscopic
34.699224125765326,0.9873187263994216,0.04996690671433815,0.5374070789406986,0.0025928248065273892,2.452679740187975,ISIC_0594231,clinical: close-up
64.28246522569985,0.9775310764578403,0.04515526743824926,0.3148334522481225,0.002123298451988211,4.529699348727063,ISIC_5436595,dermoscopic
201.1904222566267,0.9254083469923066,0.015825397647578916,0.12512801526697812,0.0002530163059781486,9.635662612447685,ISIC_2085484,clinical: close-up
133.06177636811967,0.837744420874793,0.026958957871603604,0.20749913228479258,0.0007541750153561305,6.772303769502002,ISIC_1552060,dermoscopic
29.131866848837802,0.8362552592585888,0.04678747906567645,0.2597850690562103,0.0022671348867982356,3.83173370632785,ISIC_4138716,clinical: close-up
6.3139074752999,0.9350725849646796,0.10628317649574696,0.5465405132462969,0.011746662569413875,1.3868522582347682,ISIC_6121019,dermoscopic
239.61710256946955,0.7141189980549522,0.02051454000536436,0.1270211182379766,0.00042420838068995957,10.376277851043525,ISIC_9833026,clinical: close-up
26.881382380287857,0.9508806657463097,0.06918729838684413,0.49200642045159365,0.005014415504838943,2.083993726304206,ISIC_0981335,dermoscopic
