HOG_Mean,HOG_Std,HOG_Kurtosis,lesion_id,image_type
0.14863695763852236,0.0753978288612452,-0.06580577103439333,ISIC_9963933,clinical: close-up
0.15841952071931253,0.05177869474213906,-0.7742426321103584,ISIC_3627294,dermoscopic
0.15694302343146288,0.05609514391096369,-1.1991848631273725,ISIC_8537605,clinical: close-up
0.15668967286080795,0.05679898056199668,-1.1574507008035588,ISIC_9954496,dermoscopic
0.1571685683171389,0.05546006587922901,-0.9857332109881347,ISIC_3234625,clinical: close-up
0.1577401485659867,0.05381285445460085,-1.1272660656138076,ISIC_3783885,dermoscopic
0.1596256710727311,0.047931439672424886,-1.1566100899972864,ISIC_3483575,clinical: close-up
0.15833492424657578,0.05203680945307373,-1.1325384875998796,ISIC_0933237,dermoscopic
0.16121572210639706,0.04227610105180019,-0.8223606389264746,ISIC_2076601,clinical: close-up
0.15777163734560598,0.053720463729685856,-0.7117910525255784,ISIC_6558326,dermoscopic
0.15922797287070134,0.049236474587993684,-1.1312513567648474,ISIC_9257390,clinical: close-up
0.15357535281903148,0.06474865851572933,-0.9134772517472531,ISIC_3818927,dermoscopic
0.16009087529562402,0.04635395799154367,-0.9150969901053441,ISIC_4879615,clinical: close-up
0.15824600418196438,0.05230659551770644,-0.8406512930707266,ISIC_8804250,dermoscopic
0.16104595416184872,0.04291827609174774,-0.8611607176739895,ISIC_8176738,clinical: close-up
0.15779732311023756,0.05364496801488012,-1.0832109966705363,ISIC_0454029,dermoscopic
0.1545943755746011,0.06227645473866414,-1.113770834852377,ISIC_7405877,clinical: close-up
0.1566350351666189,0.05694948228378856,-0.47542781652768396,ISIC_6391693,dermoscopic
0.15988233174450375,0.04706822463571455,-0.7765646411785827,ISIC_5554902,clinical: close-up
0.1519543247269527,0.06846649523820111,-0.8402428475843209,ISIC_9742404,dermoscopic
0.1604231185830268,0.04519071584547216,-0.8314473921696526,ISIC_5683123,clinical: close-up
0.16022082173854196,0.045902789194406844,-1.0303971291746494,ISIC_8483047,dermoscopic
0.15813227133868502,0.05264943053207035,-0.9037804734432009,ISIC_1660394,clinical: close-up
0.15049035058284224,0.07162703507984938,-0.6154966390617562,ISIC_0124081,dermoscopic
0.1564189114285998,0.05754043727441663,-1.2266935177630134,ISIC_8019995,clinical: close-up
0.16027813915547734,0.04570225249731094,-0.932717913040785,ISIC_6946678,dermoscopic
0.1614551323241582,0.04135236414973798,-1.0052819861525875,ISIC_9627993,clinical: close-up
0.16230588129106643,0.03787583230767697,-0.7483915634681608,ISIC_8494727,dermoscopic
0.16164152488773115,0.040617671112385435,-0.8244074093542983,ISIC_0729799,clinical: close-up
0.15922341512849927,0.04925121164996688,-0.8818645253998665,ISIC_8954124,dermoscopic
0.1588173937233188,0.050545160256079844,-0.9742223960924985,ISIC_3845463,clinical: close-up
0.1599624941402458,0.04679506643577651,-0.5425975363734117,ISIC_2556147,dermoscopic
0.1614099996875287,0.041528180498588904,-0.873301196140496,ISIC_1090102,clinical: close-up
0.15893952202754555,0.050159805740425195,-1.1828105709790397,ISIC_0490468,dermoscopic
0.15829914574426354,0.05214554852402557,-1.2330822150404444,ISIC_5817638,clinical: close-up
0.1566075504050757,0.057025020211040944,-1.050529085508582,ISIC_4742339,dermoscopic
0.1598758072311719,0.047090381569773083,-0.9832904952147192,ISIC_1223850,clinical: close-up
0.15036253869798819,0.0718949562171038,-0.9289150557688655,ISIC_5412550,dermoscopic
0.16216824442621336,0.03846086679236779,-0.8107802645693853,ISIC_5696217,clinical: close-up
0.158963308750489,0.050084371267867606,-0.9619880740090094,ISIC_7733305,dermoscopic
0.16125390873152667,0.04213021117179015,-0.8043836111317573,ISIC_8788500,clinical: close-up
0.15542344510372955,0.060177491522920776,-1.1471016285836124,ISIC_5951892,dermoscopic
0.15817699582460268,0.05251490994251461,-1.133139541126269,ISIC_5232497,clinical: close-up
0.16053512656683355,0.04479119235591921,-1.0656537758263136,ISIC_4749092,dermoscopic
0.15672819048048267,0.0566926104781699,-0.7359856123612922,ISIC_5667513,clinical: close-up
0.15493847731678964,0.061415356553677705,-1.0270844135136257,ISIC_0866079,dermoscopic
0.1596566193859849,0.04782825169986902,-0.8729842504737788,ISIC_7335701,clinical: close-up
0.159370659828525,0.0487726415130584,-1.101058815466312,ISIC_4135497,dermoscopic
0.15362179924803324,0.06463838310012292,-1.204818450724304,ISIC_8365952,clinical: close-up
0.16072129680815858,0.04411850549119781,-0.9729848629970856,ISIC_9508636,dermoscopic
0.15939209361246875,0.04870254888843652,-0.837992606855603,ISIC_4783176,clinical: close-up
0.15559175293524083,0.05974097582382374,-1.1354272247530992,ISIC_0881081,dermoscopic
0.16152241617913185,0.04108876788395936,-0.9104207884763591,ISIC_6163759,clinical: close-up
0.15865777109289256,0.05104399520082673,-0.9686276401576501,ISIC_9704524,dermoscopic
0.16068522608995772,0.044249699332282226,-0.8022068210586846,ISIC_3015060,clinical: close-up
0.15898018720762455,0.05003076903008088,-0.8355204549958732,ISIC_5381727,dermoscopic
0.16057382133901396,0.04465227513825015,-0.2918477161604889,ISIC_4140673,clinical: close-up
0.1572636994556252,0.05518973281037834,-0.920795250255682,ISIC_0215803,dermoscopic
0.14663696624319877,0.07921728286146316,0.06640973852851673,ISIC_4222996,clinical: close-up
0.13908156478911415,0.09183733504202757,-0.2593595085757272,ISIC_7085591,dermoscopic
0.15666102884661354,0.0568779378557188,-1.1078901238265586,ISIC_3701587,clinical: close-up
0.1513153358438837,0.06986735225938683,-0.8146130331730483,ISIC_8667960,dermoscopic
0.160209608998908,0.04594190852489523,-0.9759460783570839,ISIC_9584532,clinical: close-up
0.13882783697087198,0.09222043944736923,3.0239258694601965,ISIC_5006235,dermoscopic
0.16225630102708427,0.03808766928747357,-0.7133249017669852,ISIC_2877846,clinical: close-up
0.1608914335361893,0.04349395807641609,-0.9870314610482271,ISIC_3993701,dermoscopic
0.15922173571352144,0.04925664067774319,-0.9979353334672534,ISIC_6748961,clinical: close-up
0.1570903089028512,0.05568134896827303,-0.7825332297354781,ISIC_8918247,dermoscopic
0.12836921202768808,0.10629733379877389,1.7681796601087383,ISIC_0226793,clinical: close-up
0.14955564529470736,0.07355872982696256,-0.5348939290280561,ISIC_0872036,dermoscopic
0.1596917612657388,0.04771078660379468,-0.9179779743463765,ISIC_4961582,clinical: close-up
0.1596730409573192,0.047773400185627445,0.25532289422496435,ISIC_9055556,dermoscopic
0.16137416287135542,0.04166722131621507,-0.6785495753347002,ISIC_6465036,clinical: close-up
0.161542381317645,0.04101020376451254,-0.9744396660405297,ISIC_4829038,dermoscopic
0.1589548638625525,0.05011116670806638,-1.0927488768657643,ISIC_0560217,clinical: close-up
0.1600120440955659,0.04662535274748228,-1.1475434215254228,ISIC_2799124,dermoscopic
0.1615128065253341,0.04112652553917422,-0.8933197218986004,ISIC_1432476,clinical: close-up
0.16010342718454373,0.04631058602744067,-0.9025404907709142,ISIC_4761686,dermoscopic
0.1596527858458997,0.04784104666509937,-0.8718342155510168,ISIC_2019971,clinical: close-up
0.15992297234431535,0.04692995515505546,-1.0310563907415737,ISIC_3408779,dermoscopic
0.16004225040976364,0.046521563368931866,-0.8264616817744317,ISIC_5748990,clinical: close-up
0.16000442517609245,0.04665149192074398,-1.0195992298936352,ISIC_6900958,dermoscopic
0.15697876605267416,0.055995042483830464,-1.1338530214340186,ISIC_1320739,clinical: close-up
0.15595904737500593,0.0587754482362287,-0.5029265165542891,ISIC_1176025,dermoscopic
0.13628843571029242,0.09593351897814494,-0.6837450750168657,ISIC_0594231,clinical: close-up
0.15445751314146663,0.06261512922636,-1.0810314988294978,ISIC_5436595,dermoscopic
0.16198632192728435,0.03922001125839848,-0.8206648395368532,ISIC_2085484,clinical: close-up
0.15950484854773958,0.04833198800117261,-1.039497275596378,ISIC_1552060,dermoscopic
0.16069945455113607,0.04419799861425408,-1.0005924651264677,ISIC_4138716,clinical: close-up
0.15862714605928988,0.05113908786163751,-0.9473644748315615,ISIC_6121019,dermoscopic
0.16050245507714356,0.04490812497440559,-1.0643514016456714,ISIC_9833026,clinical: close-up
0.15060379405720287,0.0713881992281852,-0.7055979332537117,ISIC_0981335,dermoscopic
0.16223662006112807,0.03817141451155083,-0.6884375124792554,ISIC_2453582,clinical: close-up
0.1609921116255173,0.043119807152809296,-0.8326556900543438,ISIC_2525369,dermoscopic
0.1620136346132781,0.03910703228408893,-0.7187842150236148,ISIC_2284535,clinical: close-up
0.15940295743435276,0.04866697993008361,-1.089300583306038,ISIC_8322623,dermoscopic
0.1617129233145612,0.04033247088510437,-0.6607129198761332,ISIC_3908138,clinical: close-up
0.15997455305790742,0.04675382495952835,-1.0231311731603383,ISIC_8850071,dermoscopic
0.16111311259810285,0.04266547460720203,-0.9945279630598431,ISIC_1666674,clinical: close-up
0.16129798223289724,0.041961157063274156,-0.6484864486882138,ISIC_6581571,dermoscopic
0.16010361796408565,0.04630992646475846,-0.9245022760649331,ISIC_4964410,clinical: close-up
0.15592072390323655,0.05887703823208371,-0.8368535627822808,ISIC_9486866,dermoscopic
0.15847675370213382,0.05160325871620939,-1.0477703730180477,ISIC_5065727,clinical: close-up
0.1521084398389012,0.06812341963924536,-1.0938636534256692,ISIC_1675235,dermoscopic
0.1612555509819705,0.04212392493679121,-0.8745774860525417,ISIC_3734574,clinical: close-up
0.15718565289560874,0.05541162601753347,-0.7949815055803011,ISIC_8977908,dermoscopic
0.15995291570462994,0.0468277965745491,-1.1262215494277603,ISIC_9718735,clinical: close-up
0.15835389437029174,0.05197905262687,-1.0386832577272462,ISIC_6250586,dermoscopic
0.16134286882606674,0.0417882334341713,-0.9054016310920963,ISIC_7381334,clinical: close-up
0.15685008249135673,0.056354497562997714,3.6293939255029803,ISIC_1718630,dermoscopic
0.15810207098392243,0.05274005048268021,-1.193685647296073,ISIC_3266019,clinical: close-up
0.15986775525671515,0.04711771008284484,-1.0610887037878838,ISIC_7153501,dermoscopic
0.1598609134796984,0.04714091763914999,-0.7864879489981811,ISIC_4597624,clinical: close-up
0.14726941953827494,0.07803522180436696,-0.7662584116219477,ISIC_1923354,dermoscopic
0.1567421468205849,0.0566540129582355,-1.2740337397514754,ISIC_7005663,clinical: close-up
0.1574518932299649,0.0546505177695421,-1.0853942822319604,ISIC_2080755,dermoscopic
0.1595994319889792,0.048018736793167476,0.43636449465040084,ISIC_3057675,clinical: close-up
0.1587575489708278,0.05073281402750568,-0.8187450234942997,ISIC_8293828,dermoscopic
0.16173435908540473,0.040246426746777364,-0.7483081826474263,ISIC_4145656,clinical: close-up
0.15792586955023183,0.053265349905860654,-0.5366165904933098,ISIC_3585425,dermoscopic
0.16161354679897424,0.04072885053154407,-0.4307861086416267,ISIC_0936650,clinical: close-up
0.15212837091602854,0.0680788993443515,-0.6785973764647393,ISIC_5562336,dermoscopic
0.15649430146822,0.057335079854823515,-0.8218207749519366,ISIC_9619047,clinical: close-up
0.1407470160548634,0.08926396385228767,2.772755712623325,ISIC_3789455,dermoscopic
0.15540488007271014,0.060225418417070874,-1.2029881398013262,ISIC_3845941,clinical: close-up
0.1595689034262451,0.04812008763046803,-0.4414902999528354,ISIC_1734487,dermoscopic
0.1618556862918267,0.0397556862552215,-0.8890710505558661,ISIC_5308373,clinical: close-up
0.15826777888454593,0.052240673244829845,-0.8117232518932771,ISIC_5693691,dermoscopic
0.15916910150813077,0.04942645950711019,-0.6591539571579936,ISIC_2500263,clinical: close-up
0.16115197441155232,0.042518453849575095,-1.0230864041588061,ISIC_6976701,dermoscopic
0.1614801372979322,0.04125461226091634,-0.6692270159866518,ISIC_2267815,clinical: close-up
0.15141866581973742,0.06964312898427835,-0.994875468227804,ISIC_7149626,dermoscopic
0.16066603908784774,0.04431931473066362,-0.885411885044741,ISIC_3843458,clinical: close-up
0.156061017919698,0.058504157627992125,-0.8997022779712123,ISIC_8521879,dermoscopic
0.16214474605160842,0.03855981201345848,-0.7908701077336939,ISIC_5149059,clinical: close-up
0.15344101068263682,0.06506638159813075,-0.9554237057602801,ISIC_9183794,dermoscopic
0.15620836536699428,0.058109589255091555,-1.0856627114870645,ISIC_8613107,clinical: close-up
0.1523200543723367,0.06764893797737064,-0.8600730882275185,ISIC_8068358,dermoscopic
0.15936040809438695,0.048806127753647226,-0.4778240368232396,ISIC_7385775,clinical: close-up
0.15870853184754785,0.05088594789517773,-0.8493441239775201,ISIC_9195108,dermoscopic
0.1578385706347816,0.053523484509799775,-0.8992465185025842,ISIC_4703455,clinical: close-up
0.15381907069345394,0.06416752499708823,-0.2099996903287531,ISIC_2755460,dermoscopic
0.16147300994042232,0.04128250035154737,-0.6193096332628785,ISIC_2214696,clinical: close-up
0.16047288347407127,0.04501368063184342,-0.7865836307103766,ISIC_9666538,dermoscopic
0.16140284081589518,0.04155599537082964,-0.5947912634033314,ISIC_1828288,clinical: close-up
0.15900040990500192,0.049966462995882484,-1.1591181862130822,ISIC_1151008,dermoscopic
0.15564298526816508,0.05960737295274696,1.2044311866756852,ISIC_1128113,clinical: close-up
0.15791559584172843,0.05329580062195464,-0.9621876388980439,ISIC_2513521,dermoscopic
0.1618433342148042,0.03980594107465791,-0.8949108578386049,ISIC_7139633,clinical: close-up
0.1576669783486923,0.05402686102790954,-0.966924006778878,ISIC_9802157,dermoscopic
0.16052176387250205,0.0448390577231929,0.17636974382595527,ISIC_6402697,clinical: close-up
0.15898760510910157,0.050007191442813036,-0.9820270386116672,ISIC_4307786,dermoscopic
0.16112265864280634,0.04262941058010482,-0.6101918561730737,ISIC_5838991,clinical: close-up
0.1495547064434939,0.07356063861810883,-0.6513167492522851,ISIC_6141356,dermoscopic
0.16224273819270416,0.03814540179888057,-0.7418440480248263,ISIC_1812439,clinical: close-up
0.16007484563127355,0.04640928323605298,-1.0458845624489317,ISIC_7289001,dermoscopic
0.15530089511294157,0.06049305539616584,-1.2558527083563893,ISIC_1455195,clinical: close-up
0.1482375051860612,0.07618018002778254,-0.6521606233603929,ISIC_2741027,dermoscopic
0.1621460089412583,0.03855450115174921,-0.9146436028021809,ISIC_6728668,clinical: close-up
0.15654025246604955,0.05720950211193775,-0.9664100500338453,ISIC_1954450,dermoscopic
0.16136961404068872,0.04168483463979386,-0.887912100737883,ISIC_5101364,clinical: close-up
0.1597320867723291,0.04757560540553996,-1.0015780005829602,ISIC_6653595,dermoscopic
0.1565278036536242,0.057243553850190206,-1.0823354818128677,ISIC_1058258,clinical: close-up
0.156144259433216,0.05828162678029277,-0.9120466668642839,ISIC_6543284,dermoscopic
0.16001747664007854,0.04660670492821166,-0.9159405322316827,ISIC_4514529,clinical: close-up
0.15905173258355298,0.04980285269180208,-0.6725634934726332,ISIC_1291833,dermoscopic
0.16032625889325508,0.045533158067751094,-0.6504741281823749,ISIC_8882028,clinical: close-up
0.15298112262206046,0.06614041045576886,-0.883283747520351,ISIC_6458495,dermoscopic
0.1583643774393128,0.051947105140631326,-0.9553864747804179,ISIC_3368269,clinical: close-up
0.15756281389212456,0.054329894650611214,-0.8895355149568291,ISIC_6563965,dermoscopic
0.16116268375901197,0.042477842908847506,-0.7383662463954677,ISIC_8351733,clinical: close-up
0.16099964038137926,0.0430916879641741,-1.0022452069766439,ISIC_9677476,dermoscopic
0.1594516963666919,0.04850705412751324,-1.0248062952015837,ISIC_6600474,clinical: close-up
0.15825842275383736,0.052269009954898145,-1.1351094179465875,ISIC_2913187,dermoscopic
0.16038380931566926,0.045330028501141914,-0.8078479204443587,ISIC_1130153,clinical: close-up
0.15653570815186812,0.05722193501888235,-1.0072990916235265,ISIC_7474570,dermoscopic
0.1624085082188371,0.03743333050534955,-0.6492856712704085,ISIC_6831182,clinical: close-up
0.1547603343478609,0.06186288617577448,-0.6840019984435788,ISIC_3555396,dermoscopic
0.16188625421938846,0.039631029123390255,-0.6042497330159402,ISIC_4138482,clinical: close-up
0.16162532647286496,0.04068207980372083,-0.8084490188623747,ISIC_0181316,dermoscopic
0.15526668555184672,0.06058080662911269,-1.2825574842738265,ISIC_6315101,clinical: close-up
0.14902775395055914,0.07462242508419033,-1.0152304179051697,ISIC_6342177,dermoscopic
0.16082969984328627,0.0437216813826571,-0.7415368980912231,ISIC_0217198,clinical: close-up
0.16117923240864682,0.042415006951067806,-0.8635367787200892,ISIC_1033249,dermoscopic
0.16024971591099915,0.045801815738048444,-0.8295801508421099,ISIC_0948347,clinical: close-up
0.1547838175810077,0.061804106570887904,-0.9824709922866219,ISIC_9090562,dermoscopic
0.1603762674486174,0.045356704175555616,-0.5182910879113858,ISIC_4225100,clinical: close-up
0.15586421521071125,0.05902647025380145,-1.0857458410403868,ISIC_9250721,dermoscopic
0.16051910471684436,0.04484857629065037,-0.8523527516841769,ISIC_3528840,clinical: close-up
0.15947293004654914,0.04843720013292056,-0.9883818091451131,ISIC_7382332,dermoscopic
0.15885497635362972,0.05042692001296036,-0.961344684213937,ISIC_7106496,clinical: close-up
0.16104000565113916,0.042940590988608696,-0.8627157358262454,ISIC_7886221,dermoscopic
0.16055691485468201,0.044713027931204366,-0.30689115193242156,ISIC_6900639,clinical: close-up
0.15997087971368726,0.04676639197089708,-1.1215023928662473,ISIC_1799338,dermoscopic
0.16221078508397221,0.038281052455637544,-0.7320376860932662,ISIC_1175016,clinical: close-up
0.16148746188229185,0.04122593151634847,-0.6550400305981974,ISIC_3199091,dermoscopic
0.1608433949060716,0.0436712730483232,-0.9662653834570789,ISIC_5845284,clinical: close-up
0.15891644000877725,0.05023288633027926,-0.2350281038567692,ISIC_5761944,dermoscopic
0.16128813434839392,0.04199899395236274,-0.7772871692145884,ISIC_6765907,clinical: close-up
0.16129350810711493,0.041978351767232705,-0.7071883304426652,ISIC_0919412,dermoscopic
0.15697037732445873,0.056018554213936145,3.2859624543817993,ISIC_5921357,clinical: close-up
0.15890739813830718,0.05026148218195266,-0.7535539663517206,ISIC_1171368,dermoscopic
0.16021628087254536,0.0459186358428934,0.011389658218102117,ISIC_8899742,clinical: close-up
0.15943413516374247,0.04856474357950634,-0.9894159558522602,ISIC_8366863,dermoscopic
0.16106351257945592,0.042852335877062636,-0.9508016943070103,ISIC_4337041,clinical: close-up
0.16089331365691126,0.043487002598765014,-0.7545832057087383,ISIC_3885747,dermoscopic
